rec_id,given_name,surname,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
rec-676-dup-0,benjamin,brakin,leahy close,elizabeth residential village,dover heights,2164,nsw,19240924,9191751
rec-527-org,lucy,shelley,longstaff street,agarabi,dover heights,4152,nsw,19100324,4322420
rec-1220-dup-0,shana,kowald,locn 24,dookie street,port macquarie,2568,sa,19200305,2522502
rec-1589-org,jake,burnell,bennelong crescent,greta main,ivanhoe,5066,nsw,19170529,9639692
rec-941-dup-1,coby,berry,heagney crescent,,cremorne,3078,vic,19260518,1390881
rec-1532-dup-0,,siemers,hopegood rplace,,auburn,5700,vic,19350122,2557455
rec-8-dup-0,blake,bristow,archibald street,the willows,cleveland,2184,,19540515,9773077
rec-1537-org,chloe,woodmansee,gollan street,ettrick,renown park,4066,nsw,19181016,7475748
rec-1579-dup-3,alec,mason,barrie r treet,sec 443 bellamour,park hplme,2029,wa,19061024,5623275
rec-708-dup-2,trentk,brni,madigan street,,ekibin,3196,nsw,19700723,7357958
rec-1320-org,amber,kexel,daintree crescent,,new farm,4061,vic,,9952722
rec-582-dup-2,crea,lauren,city walk,sit 9,atholp ark,3081,vic,19960613,1646449
rec-160-dup-1,jade,dixon,leven street,francis ch ambers,toronto,3228,nsw,,5898510
rec-1940-org,emiily,leslie,medley street,tamar arcade,athelstone,4380,sa,19900328,5816513
rec-1988-org,george,riddell,knoke avenue,bonnie doon,manly vale,4405,sa,19360413,2523840
rec-723-dup-1,white,jean-claude,noel ryangarden,,glengorwie,7081,nsw,19400918,9764411
rec-1296-dup-1,christian,berryman,coxstreet,bays hospital,sunshine,2513,qld,19890812,5492745
rec-684-dup-2,ethan,vincdnt,o'connell street,canberra hse,urana,5108,tas,19510914,5305035
rec-952-dup-3,joh,banelis,sexton smtreet,glenhurst,auburn,3140,vic,19981006,8328210
rec-634-org,hannah,bullock,mcaulay place,wathonga,salt ash,810,vic,19671103,9343222
rec-159-dup-0,samuel,,warragamba avenue,alton hills,,5086,qld,19120212,8866520
rec-1451-dup-2,christian,colemn,anderson street,ngere,north sydney,2486,nsw,19851226,3498401
rec-5-org,jackson,prestia,priddle street,mirilla,graceville,3012,qld,19260601,5613219
rec-1492-org,eliza,tiffin,brawn place,unt 19a,northbridge,2017,vic,19131019,9311089
rec-85-dup-0,wilkins,zanke,jervois street,cerbrus,coolroo,6208,nsw,19471017,7918563
rec-1308-org,samantha,barol,albermarle place,young retirement village,clayton,3199,sa,19920307,9185902
rec-1363-dup-1,reece,lyden,cobar p lace,deergarden caravn park,marluan,2002,sa,19881122,2283302
rec-133-dup-0,benjamin,mugo,peat plcae,arlington,franwton,4510,nsw,19101008,5994946
rec-1076-org,sarah,green,kelleway avenue,allandale,marleston,6014,qld,19140908,6213427
rec-52-org,charlotte,poyntz,heidelberg street,rainbow ridge,rose bay,2195,sa,19610502,4585131
rec-830-org,zachary,rees,hicks street,ferndale,camira,3016,vic,19660116,8690395
rec-821-dup-1,madeleine,kingsley,tuross close,colooli village,,5107,nsw,19290406,4242245
rec-142-org,trent,miles,ashby circuit,kilnacrott,come by chance,6239,nsw,19711119,1065749
rec-1301-org,oliver,durnin,davies place,fairlane estate,paddington,2024,nsw,19380406,3903404
rec-576-dup-2,jessica,smallacombe,eve pelace,ellerslee,nunawading,5504,vic,19060713,6942191
rec-585-org,annabel,coleman,thesiger court,,punchbowl,4370,nsw,19621002,2453001
rec-11-org,zac,crosswell,robertson street,,mount pleasant,3931,sa,19870929,5911092
rec-894-org,silas,laundy,pogney place,cumkillenbar,berwick,2444,qld,19651115,4501441
rec-904-dup-0,zac,cresp,nambucca street,,sandy bay,2768,vic,19761117,2624663
rec-771-dup-1,nde,lodge,karuah street,,bundamba,2280,act,19510526,9020603
rec-1155-dup-1,colquhoun,chelsea,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,19690220,4281779
rec-1897-dup-1,samuel,ryan,gossenstreet,allunga,brightwaters,3053,qld,19670118,5648286
rec-1196-dup-0,finlay,rivef,crisp circuit,kerse y' south,newstead,2071,vic,19111130,1094276
rec-1958-org,lily,lillie-hinrichs,balsillie crescent,brindabella specialist centre,budgong,6164,nsw,19920421,5168585
rec-526-dup-1,harry,gren,louisa lawsondcrescent,,bligh park,2560,wa,19790228,5349388
rec-1942-org,meg,velzeboer,kosciusko avenue,homesite 3,labrador,3806,nsw,19690222,5490038
rec-90-dup-0,dylan,campbell,mackey plce,cypress garden,booval,2604,vic,19900718,4147733
rec-61-dup-1,lily,sideris,hallstrom circuit,,,6012,nsw,19150910,9848730
rec-1536-dup-0,aprl,shephedrdson,oxley st reet,medical centre,warooka,4118,vic,19550216,5167601
rec-629-dup-0,tara,whiteh,wintersmreet,yengola,wanneroo,3153,nsw,19460615,3244945
rec-1925-dup-0,alexadra,grosvenor,anembo street,glenlee,frankton,4818,nsw,19930305,2128447
rec-1703-dup-0,eri n,blaschke,napthali close,glenegale,chelsea heights,6126,nsw,19811127,3326156
rec-1694-dup-2,michel,wuchatsch,meehan garden,medical centre,diaenlla,4700,wa,19190110,1614304
rec-35-dup-4,chloe,arneil,pulle street,,belmoot,4883,nsw,19951224,4389592
rec-107-dup-1,christopher,vilums,tazewlel circuit,,gerogeyr,4754,sa,19851127,5181241
rec-1978-org,eva,hand,clare dennis avenue,padgee,north st ives,4068,qld,19810622,9709613
rec-378-dup-2,rxy,royle,endeavour street,lake kennedy street,cowell,2580,nsw,19250529,3753041
rec-455-dup-2,neumann,amner,mockridge crescent,rodkley,hendra,2630,nsw,19361130,9872778
rec-1006-org,sam,bentham,narran street,lake chatsworth,westlake,2036,vic,,8928819
rec-1959-dup-2,,seehusesn,alfredihll drive,sun city resort,elwood,3496,vic,19440409,4444319
rec-841-org,jett,ryan,hansen circuit,strathmore vineyard,armidale,2261,wa,19930310,6151421
rec-1337-dup-3,nathan,priest,banks street,manresa,rosehill,4570,act,19160503,4665603
rec-1972-dup-1,mia,elwan,macgregorstreet,rosedale,belmont,4703,tas,19990330,9541559
rec-319-org,,mccarthy,castleton crescent,north avenue,torquay,2035,nsw,19390515,4754971
rec-1182-dup-1,samantha,forshaw,mcmillan crescent,tarwong,thebarton,3178,nsw,19420906,8586903
rec-567-dup-0,isabella,shadnley,fincham crqscent,wilga,thebarton,2642,nsw,19520602,5904872
rec-483-dup-1,dale,ottens,antigua,bellchambers crescent,wingham,5290,sa,,8176920
rec-678-dup-0,kaitlin,geud,sheaffe street,,cronunlla,3266,vci,19090903,2838932
rec-1401-dup-0,ammy,ryan,moodie street,st francks vlge,ballarat,4701,nsw,19841029,1163615
rec-320-dup-2,amelia,hillavy,mackellar crescent,burnside,ashfield,2043,qld,19970102,2137478
rec-1931-dup-0,liam,trzcinski,jacobs street,,frankston,2198,nsw,19280418,8941279
rec-341-dup-0,louis,kluske,hawkesbury crescent,tritonc jnits,oakhurst,3157,nsw,19820727,7413438
rec-868-org,jordan,stubbs,walker crescent,blue hills,closeburn,3350,wa,19110311,7090961
rec-108-dup-1,madison,boxha ll,yanda street,kookaburra village,dapto,4703,sa,19170926,7262746
rec-977-dup-2,robert,mccarthy,gudgenbe close,ocean sta s villas,cairns,3450,nsw,19070923,5234558
rec-1097-dup-2,isabella,theodore,churchill way,niok a,concord,2446,vic,19711102,2898842
rec-1040-dup-2,matilda,mestrov,house circuit,retiremen tvillage,taringa,3820,,19801119,2563135
rec-1159-org,alexandra,petersen,tindale street,oakdale,forrestfield,2287,vic,19320810,9411786
rec-943-dup-1,william,dowley,terewah circuit,,poolaijelo,4198,sa,19100915,7001131
rec-194-dup-2,james,auch-schwelk,beauchamp street,minadree,san remo,6021,qld,19830702,4902391
rec-1430-org,charlotte,mazurek,towns crescent,arcadia,yagoona,2222,wa,19530128,6767692
rec-693-dup-1,andrew,rawlings,norris place,curringa,east fremantle,2063,nsw,19080327,9292472
rec-700-dup-1,christian,white,boolee street,noss,doubleview,4352,nsw,19491125,2992541
rec-1526-org,thomas,dolan,tewksbury circuit,earl haven,birkdale,3911,nsw,19210716,2014032
rec-1553-org,bianca,havelberg,lavery place,summer hill,mackay north,4220,wa,19670523,1895447
rec-219-dup-1,kopievsky,jacob,downward place,banksia village,bunbury,4671,qld,19470530,3777070
rec-291-org,oliver,pinny,groveland crescent,littledale,boondall,2565,nsw,19450830,6490321
rec-1054-org,natalia,donaldson,studley street,ferngully,hawthorn,2207,vic,19610927,4846388
rec-1980-dup-0,braiden,ewald,kambah exchahnge street,petriqil,yangebup,2135,vic,19631104,9333629
rec-965-org,ciaran,nguyen,woollum street,moline village,berwick,6157,qld,19860814,9056035
rec-145-dup-0,charlotte,vincent,,lasswade,toowoomba,4814,nsw,,1033071
rec-21-dup-2,zachary,,teaklep lace,the bowery,yarram,2299,sa,19100817,4968103
rec-86-dup-0,nell,roche,caley crescent,morris arcade,goonellabah,4870,vic,19071008,8899086
rec-583-dup-0,meg,fauser,bimbiang crescent,garden l reek,labrador,4034,qld,,3103165
rec-1042-dup-1,kiandra,cowle,gatliff place,rustenubr g sth,girgarre,3995,qld,19801125,3328205
rec-1918-dup-1,paul,coleman,fisk sreet,shopping centre,north ryde,2710,sa,19940821,7652642
rec-1581-dup-1,jayde,wessthorp,,,,2770,sa,19310128,9654784
rec-1928-org,william,chandler,knox street,rowethorpe,bongaree,2147,qld,19190514,5929018
rec-1499-dup-0,breeanne,dibben,collicottvcircuit,berkley lodge,loganholme,2317,nsw,19241203,6261894
rec-1011-dup-1,sophie,bullvck,boolee ystreet,,portfairy,6076,sa,19510426,3859714
rec-385-dup-1,james,beiler,devonport street,craiglee station,corojwa,4221,vic,19050207,3554756
rec-1799-dup-0,joshua,morrison,beasle ystfeet,markool,,5097,vic,19101123,1294692
rec-944-dup-0,daniel,coxon,downard street,homewood,laanecoorie,3128,sa,19070923,5430172
rec-1825-dup-0,william,mcclelland,sparkse close,opal cove resort,bowen mountain,6010,wa,19620103,1937435
rec-1850-dup-1,aidan,blackwell,eddy crescent,crosshills,white paltch,2211,vic,19670617,5406026
rec-1511-dup-0,ayla,benjamin,concept,bradfield street,tatura,2003,wa,,4452328
rec-1604-dup-2,jessica,whale,pambula street,blue shadows,surry ihlls,2541,nsw,19341001,6125303
rec-619-dup-4,harry,tippins,bussau close,nort h arm,klemzog,4005,nws,19490706,7994028
rec-1398-org,corie,hyland,spowers circuit,,tweed heads,5084,vic,19570810,3236512
rec-1783-org,stephanie,blackney,,mayfair,briar hill,3139,vic,19090220,9157975
rec-70-org,mason,worsley,waratah street,st francis vlge,bull creek,3401,nsw,19660827,4225051
rec-1550-dup-0,,matson,macphersun street,mlc centre,dural,5555,nsw,19350505,8969597
rec-153-dup-0,bullock,holly,shepherdson place,rosedale,rose bay,2160,vic,19071006,1839802
rec-847-dup-3,liam,toseland,,hilldale,mosn an,4702,sa,19100830,4439847
rec-323-org,bethany,cochrane,scott street,the willows,pennant hills,3160,vic,19230122,9211271
rec-1621-org,kyle,minards,beetaloo street,old post office,downer,3996,wa,19180430,9745200
rec-631-dup-2,marcus,reid,geils ocurt,cambri vlge,naremburn,6020,nsw,19400624,3592731
rec-985-dup-1,felicigy,pulford,federal highway,argyle,mayfield,4125,qld,19860610,2661643
rec-86-dup-2,nell,rocheq,caley crescent,jalna (cnr barbato c corner,south perth,4870,vic,19071008,8899086
rec-1436-org,ryleh,laundy,robinson street,hgp,lake haven,6005,vic,19880308,9364898
rec-584-dup-1,,banasevich,grieve place,,gawler east,2400,sa,19400330,8359979
rec-1772-org,jarrod,clarke,guthridge crescent,lyra park,moama,3011,qld,19070418,3612563
rec-433-dup-2,demie,hirota,suttor street,,dulwich hill,4551,qld,19370501,2070669
rec-627-org,andrew,langrehr,chippindall circuit,sleepy pines,caves beach,3125,nsw,19000129,8095334
rec-1894-org,liam,shoben,sheehy street,part sect 231,kardinya,3182,qld,19220917,4177703
rec-76-org,james,blake,barraclough crescent,homesite 3,nicholls,4215,vic,19820712,8720481
rec-1771-org,sarah,large,reveley crescent,mountain view ret,bomaderry,3216,wa,19590207,5784875
rec-952-org,john,banelis,sexton street,glenhurst,auburn,3140,vic,19981006,8328210
rec-1917-dup-0,angus,rees,heato n place,panagni,new farm,6219,nsw,19220723,8576362
rec-1623-dup-3,,de paoli,neumayer street,,prospect,2452,nsw,19990313,1420240
rec-1216-org,alexandra,rohleder,kurrama close,albion grove,kilmore,4218,sa,19260609,4210279
rec-1647-org,taliah,millar,mayfield hill street,the blackhut,willetton,2150,vic,19980429,5679277
rec-159-dup-2,samuel,,limestone avenue,alton heills,brunswick west,5086,qld,19120212,8866520
rec-1029-dup-3,kykee,turale,rose scott circuit,,ashfield,4226,vic,19461101,4783085
rec-230-org,emiily,brummer-archer,mackenzie street,sunbury,salisbury heights,2121,wa,19670203,5628066
rec-687-org,zarran,weaver,ainsworth street,,wyoming,2441,tas,19161121,6514677
rec-1297-org,emiily,green,brebner street,,bongaree,3340,vic,19380625,3643883
rec-1164-dup-1,bayley,wickek,rushbrook circuit,,port eliot,2487,nws,19890721,8338862
rec-275-org,,stolz,dixson circuit,marella,parmelia,4655,vic,19630105,7233680
rec-474-org,mikayla,lowe,gellibrand street,jeir park,vincentia,6152,nsw,19071218,2642175
rec-362-dup-1,anika,spicer,melr ose drive,rmbe z770,view bank,2067,nsw,19861012,1434508
rec-887-org,seth,de bono,de lissa street,aldersyde estate,elsternwick,2280,vic,19340213,2768343
rec-1298-dup-0,tenille,swiggs,verbrugghenstreet,gallaghre hse,artaromn,7300,qld,19730510,6436926
rec-657-org,jazz,,hambidge crescent,the bight,angurugu,4170,vic,19390731,7164553
rec-1581-dup-0,jasser,wessthorp,,,gwandalan,2770,sa,19310128,9654784
rec-974-org,brigette,snoad,chandler street,on river,wangaratta,5690,nsw,19880703,5625214
rec-532-dup-1,,wilksn,beaumont close,tyrone hills,coonabarabran,4020,nsw,19640105,5556499
rec-1589-dup-1,jake,burnell,bennelong drescent,greta main,ivanhoe,5066,nsw,19170529,9639692
rec-125-org,silas,webb,jacka crescent,shopping centre,nambour,4306,vic,19580212,7373672
rec-1255-org,erin,kerslake,daintree crescent,mountain view village,woy woy,2026,nsw,19910805,5753438
rec-967-dup-1,elia,sherriff,a'beckett street,,emerald,4280,nsw,19471027,9700056
rec-1144-org,alexander,mason,ellenborough street,flinders place,windsor,2320,wa,19360210,9589876
rec-1975-dup-1,alisa,marous,belvedere,algan street,baslina,3274,qld,19061125,7818366
rec-81-org,cooper,felten,masters place,amherst village,greensborough,2250,qld,19290422,3396780
rec-991-dup-1,campbkll,golder,affleck place,mlc centre,st alb ans,3149,qld,19960904,6563705
rec-801-dup-0,briongy,dunstone,badham street,attunga orchard,macquariefields,3190,wa,19340729,7461019
rec-683-dup-0,green,kasey,taroon place,trati l view,coom,3212,vic,19400105,8298067
rec-826-dup-2,amy,chandler,plant road,blck 1089,findon,2068,sa,19510715,8026179
rec-584-dup-3,chelsea,banasevich,grieve bplace,bunderrjy,gawler east,2400,sa,19400330,8359979
rec-744-org,talia,leong,mortimer lewis drive,westbury,annandale,2166,sa,19900603,2598651
rec-655-dup-4,rebecica,trenerry,ashburner street,,roxburgh park,2000,wa,19050103,2980023
rec-1497-org,connor,hampton-smith,clancy street,kindilan,clare,2111,wa,19100907,5476174
rec-197-dup-1,,morrison,quinlivan crescent,greengrove,caulfield north,4120,vic,19460909,3999669
rec-1036-org,amber,held,lampard circuit,emerald garden,golden bay,2447,vic,19510806,3710651
rec-559-dup-3,henry,bloomfied,mcdougall street,bendigo retirem ent village,rosebud,4563,wa,19321112,1646845
rec-348-dup-3,ellen,dixon,litchfield place,,millkpark,4053,wa,19281110,9305219
rec-1048-dup-2,bailee,bevis,fitzsimmlns street,sovereing court,rochester,2620,vic,19070106,1266796
rec-161-dup-3,blake,thiessen,kilburn close,wandarri,sandfly,2573,nsw,19241208,9632907
rec-1502-dup-2,nguyen,daniel,castletoncrescent,,st johns park,5175,sa,19620518,8870477
rec-1655-org,emma,papp-horvath,appel crescent,glen-moria,allambie,2222,nsw,19620713,5409983
rec-1460-dup-1,noah,welelr,swanto n street,morago,valentine,7305,nsw,19540118,7771880
rec-118-dup-1,riley,wegemer,phillip a venue,walh alla,cremorne,3937,wa,19540621,9657253
rec-764-dup-2,jacob,ryan,davidsonstreet,lakesied manor,brisbane,6167,nsw,19390210,9826543
rec-133-dup-2,oliver,mugo,peat place,arlington,frankston,4518,qld,19101008,5994946
rec-711-dup-2,,clarke,merfield place,the meardows,bull creek,2830,act,19210503,2257500
rec-1760-dup-3,hope,george,leahy close,,nanneella,6503,vic,19760629,9882299
rec-1571-org,amy,allard,follett street,oakmont,penshurst,2121,vic,19931107,9211342
rec-957-org,caitlin,gallirhir,lanley square,cashbar,rochedale south,2790,sa,19770108,3809831
rec-432-org,andrew,gilbertson,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
rec-1301-dup-0,olier,durnin,davies place,fairlane estate,paddington,2042,nsw,19380406,3903404
rec-245-dup-0,samantha,rees,oman place,locn 2192,parmelia,384,wa,19710708,5830377
rec-1855-dup-2,thomas,simmonds,,,berrimah,3136,nsw,19590127,2772828
rec-393-org,madison,everett,,rosedale,elizabeth vale,2040,wa,19880202,7155522
rec-666-dup-4,sopihe,nguyen,namoi place,,mount colah,2550,nsw,19701117,2122377
rec-788-dup-0,,glaws,sculptor street,green farm mates,hahndorf,2581,qld,19670317,3792276
rec-482-dup-4,frahn,lauren,solomon crescent,stoney creek,leichhardt,2570,vic,19180701,3134475
rec-1230-dup-1,john,hamblin,claymore springs,wallace place,woy woy,6758,vci,19171215,1084423
rec-1863-org,rosie,coleman,lyttleton crescent,cranbrook,plumpton,4610,nsw,19900221,1571899
rec-338-org,jared,tiller,anthony rolfe street,ellerside,oatlands,2630,sa,19850318,1712834
rec-10-dup-0,hannagan,mikhayla,rupp lace,brentwoo dvlge,penshurst,2283,vic,19770501,1030769
rec-1697-dup-4,zachsry,hoep,costello circuit,foxlea,mosman,2280,nsw,19390217,2473890
rec-1482-org,jayden,white,schwarz place,the swamp,lower templestowe,4650,nsw,19020807,5384541
rec-981-org,benedict,coleman,summerville crescent,huntawyle,avondale heights,4560,wa,19380327,1480351
rec-231-dup-0,blake,coulson,macedonc rescent,the meadows,springwwod,5125,nsw,19490831,3468281
rec-572-org,cassandra,leonardi,clarkson street,yandar ms 582,ringwood,2281,nsw,19030404,2485158
rec-614-org,meg,lowry,elvire place,bowen park,kangaroo flat,4568,vic,19891025,2155627
rec-1585-org,cameron,clarke,fihelly street,skerman chambers,,2100,nsw,19821218,1553578
rec-524-org,xavier,david,mcluckie crescent,glenbrae,murdoch,3143,sa,19320323,8644609
rec-272-dup-0,joshua,mayman,pike place,,moorooka,2803,vic,19801013,1937873
rec-1672-org,james,vincent,cumpston place,pacific palms caravn park,capertee,3350,nsw,19620905,3977077
rec-1320-dup-1,amber,kexel,daintree crescent,killuke,new farm,461,vic,,9952722
rec-1815-dup-2,sophie,lovelock,centaurus street,,pitt town,3180,nsw,19470413,1321061
rec-421-dup-4,seanna,ebhrt,brewster place,,frankston,4507,qld,19711020,3939901
rec-570-org,louis,walpole,stretton crescent,kokoda hostel,campbelltown,5084,nsw,19160913,7894388
rec-459-dup-0,georgia,pettigrove,sinclair street,pindf,prairie,2478,nsw,19231019,9695933
rec-1280-dup-1,masvn,caitlin,oakey creek road,moondah,,3036,nsw,19250317,2470308
rec-1115-dup-0,jakob,newey,leven street,lamington national,,5026,vic,19610203,3239832
rec-1562-org,finn,hope,mather street,pinewood,lakes entrance,5700,nsw,19190225,4390315
rec-1287-org,ellorah,baillie,gascoyne circuit,,,2289,nsw,19640610,5488100
rec-1801-org,harry,peachey,george street,wirreanda vlge,huonbrook,3194,sa,19760829,7814989
rec-672-org,matthew,sunderland,max henry crescent,tigers hill,banks,4152,nsw,19190521,5343886
rec-1797-org,michael,liersch,hallstrom circuit,lazy acres,northampton,4405,nsw,19360816,8185284
rec-1949-org,harvey,shepherdson,lumholtz place,maranui,roleystone,6430,qld,19711002,3919359
rec-945-dup-0,nicolle,heath,bennelong crescent,,page,650,nsw,19510117,8094711
